TopicID,TopicName,Level1_Category,Level2_Category,Level3_Category,Level4_Category
792,Plasticity,5. MECHANICAL & AEROSPACE ENGINEERING,5.1 Solid Mechanics & Materials,,
793,Texture,3. MATERIALS SCIENCE & ENGINEERING,3.2 Materials Characterization,,
794,Dislocations,3. MATERIALS SCIENCE & ENGINEERING,3.5 Structural Materials,,
795,Solid Mechanics,5. MECHANICAL & AEROSPACE ENGINEERING,5.1 Solid Mechanics & Materials,,
796,Extreme Nanomanufacturing,5. MECHANICAL & AEROSPACE ENGINEERING,5.4 Design & Manufacturing,5.4.2 Manufacturing Processes,
797,Solid-liquid Interaction,3. MATERIALS SCIENCE & ENGINEERING,3.4 Polymers & Soft Matter,3.4.3 Colloids & Interfaces,
798,Soft-hard Integration,5. MECHANICAL & AEROSPACE ENGINEERING,5.1 Solid Mechanics & Materials,,
799,Data Science,2. COMPUTER SCIENCE & INFORMATION TECHNOLOGY,2.6 Data Science & Analytics,,
800,Event Prediction,8. INDUSTRIAL & SYSTEMS ENGINEERING,8.1 Operations Research,,
801,Event Forecasting,8. INDUSTRIAL & SYSTEMS ENGINEERING,8.1 Operations Research,,
802,Crime Linkage,9. INTERDISCIPLINARY & EMERGING FIELDS,9.5 Health & Medical Applications,,
803,Transplant Analytics,9. INTERDISCIPLINARY & EMERGING FIELDS,9.5 Health & Medical Applications,9.5.2 Healthcare Systems,
805,Water Chemistry,6. CIVIL & ENVIRONMENTAL ENGINEERING,6.3 Water Resources & Environmental,6.3.2 Water Treatment,
806,Carbon Management,7. CHEMICAL & NUCLEAR ENGINEERING,7.3 Energy & Sustainability,7.3.2 Sustainable Processes,
807,Complex Fluids,3. MATERIALS SCIENCE & ENGINEERING,3.4 Polymers & Soft Matter,3.4.2 Soft Materials,
809,Neurodevelopmental Disorders,1. BIOMEDICAL & LIFE SCIENCES ENGINEERING,1.4 Systems Biology & Bioinformatics,1.4.4 Neuroscience & Neural Engineering,
811,Cellular Heterogeneity,1. BIOMEDICAL & LIFE SCIENCES ENGINEERING,1.3 Tissue Engineering & Regenerative Medicine,1.3.4 Cell & Molecular Engineering,
812,Stem Education,9. INTERDISCIPLINARY & EMERGING FIELDS,9.3 Engineering Education & Research,9.3.3 STEM Education,
813,Algorithm Development,9. INTERDISCIPLINARY & EMERGING FIELDS,9.1 Mathematics & Computational Sciences,9.1.2 Computational Mathematics,
814,Numerical Computation,2. COMPUTER SCIENCE & INFORMATION TECHNOLOGY,2.6 Data Science & Analytics,2.6.3 Scientific Computing,
815,Optimization,8. INDUSTRIAL & SYSTEMS ENGINEERING,8.1 Operations Research,8.1.1 Optimization,
816,Computational Chemistry,7. CHEMICAL & NUCLEAR ENGINEERING,7.1 Chemical Engineering,,
822,Bio-inspired Flow,5. MECHANICAL & AEROSPACE ENGINEERING,5.2 Fluid Mechanics & Thermal Sciences,5.2.1 Fluid Dynamics,
823,Fluid Dynamics,5. MECHANICAL & AEROSPACE ENGINEERING,5.2 Fluid Mechanics & Thermal Sciences,5.2.1 Fluid Dynamics,
824,Computational Fluid Dynamics,5. MECHANICAL & AEROSPACE ENGINEERING,5.2 Fluid Mechanics & Thermal Sciences,5.2.1 Fluid Dynamics,
825,Insect Flight,5. MECHANICAL & AEROSPACE ENGINEERING,5.3 Aerospace Engineering,5.3.3 Flight Mechanics,
826,Fish Swimming,5. MECHANICAL & AEROSPACE ENGINEERING,5.2 Fluid Mechanics & Thermal Sciences,5.2.1 Fluid Dynamics,
827,Infectious Disease,9. INTERDISCIPLINARY & EMERGING FIELDS,9.5 Health & Medical Applications,9.5.4 Public Health,
828,Signal Transduction,1. BIOMEDICAL & LIFE SCIENCES ENGINEERING,1.3 Tissue Engineering & Regenerative Medicine,1.3.4 Cell & Molecular Engineering,
829,Gpus,2. COMPUTER SCIENCE & INFORMATION TECHNOLOGY,2.2 Computer Systems & Architecture,2.2.1 Computer Architecture,
830,Geotechnical Engineering,6. CIVIL & ENVIRONMENTAL ENGINEERING,6.4 Geotechnical Engineering,,
835,Philosophy Of Technology,9. INTERDISCIPLINARY & EMERGING FIELDS,"9.4 Science,  Technology & Society","9.4.4 History of Technology, ",
836,Eugenics,9. INTERDISCIPLINARY & EMERGING FIELDS,"9.4 Science,  Technology & Society","9.4.4 History of Technology, ",
837,Transhumanism,9. INTERDISCIPLINARY & EMERGING FIELDS,"9.4 Science,  Technology & Society, , ",,
838,Microresonators,4. ELECTRICAL & ELECTRONICS ENGINEERING,4.2 Photonics & Optoelectronics,4.2.1 Photonics,
839,Microcavities,4. ELECTRICAL & ELECTRONICS ENGINEERING,4.2 Photonics & Optoelectronics,4.2.1 Photonics,
840,Nonlinear Optics,3. MATERIALS SCIENCE & ENGINEERING,3.3 Materials Properties & Applications,3.3.3 Optical Materials,
841,Photonics,4. ELECTRICAL & ELECTRONICS ENGINEERING,4.2 Photonics & Optoelectronics,4.2.1 Photonics,
842,Computer Science,2. COMPUTER SCIENCE & INFORMATION TECHNOLOGY,,,
844,Literary Computing,2. COMPUTER SCIENCE & INFORMATION TECHNOLOGY,2.7 CS Education & Research,,
845,Security And Privacy,2. COMPUTER SCIENCE & INFORMATION TECHNOLOGY,2.4 Networks & Security,2.4.2 Cybersecurity,
846,Cs Education Scholarship/research,2. COMPUTER SCIENCE & INFORMATION TECHNOLOGY,2.7 CS Education & Research,2.7.1 CS Education,
847,Graph Dynamical Systems,9. INTERDISCIPLINARY & EMERGING FIELDS,9.1 Mathematics & Computational Sciences,9.1.4 Mathematical Modeling,
848,Modeling,9. INTERDISCIPLINARY & EMERGING FIELDS,9.1 Mathematics & Computational Sciences,9.1.1 Applied Mathematics,
849,System Architectures,8. INDUSTRIAL & SYSTEMS ENGINEERING,8.2 Systems Engineering,8.2.2 Systems Design,
850,Massively Interacting Systems,9. INTERDISCIPLINARY & EMERGING FIELDS,9.1 Mathematics & Computational Sciences,9.1.4 Mathematical Modeling,
851,Coupled,5. MECHANICAL & AEROSPACE ENGINEERING,5.1 Solid Mechanics & Materials,5.1.2 Computational Mechanics,
852,Autonomous Vehicles,4. ELECTRICAL & ELECTRONICS ENGINEERING,4.5 Control Systems & Robotics,4.5.3 Autonomous Systems,
853,Optical Diagnostics,4. ELECTRICAL & ELECTRONICS ENGINEERING,4.2 Photonics & Optoelectronics,,
855,Flow Instrumentation,5. MECHANICAL & AEROSPACE ENGINEERING,5.2 Fluid Mechanics & Thermal Sciences,,
858,Systems Software,2. COMPUTER SCIENCE & INFORMATION TECHNOLOGY,2.3 Software Engineering & Systems,2.3.4 Operating Systems,
859,Construction Engineering And Management,6. CIVIL & ENVIRONMENTAL ENGINEERING,6.5 Construction & Infrastructure,6.5.1 Construction Management,
860,Environmental Fluid Mechanics,5. MECHANICAL & AEROSPACE ENGINEERING,5.2 Fluid Mechanics & Thermal Sciences,5.2.1 Fluid Dynamics,
861,Coastal Oceanography,6. CIVIL & ENVIRONMENTAL ENGINEERING,6.3 Water Resources & Environmental,6.3.3 Environmental Engineering,
862,Marine Ecosystems,6. CIVIL & ENVIRONMENTAL ENGINEERING,6.3 Water Resources & Environmental,6.3.3 Environmental Engineering,
863,Optoelectronics,4. ELECTRICAL & ELECTRONICS ENGINEERING,4.1 Microelectronics & Nanoelectronics,4.1.1 Semiconductor Devices,
864,Fatigue,5. MECHANICAL & AEROSPACE ENGINEERING,5.1 Solid Mechanics & Materials,5.1.3 Fracture & Fatigue,
865,Environment Assisted Cracking,3. MATERIALS SCIENCE & ENGINEERING,3.5 Structural Materials,3.5.4 Materials Degradation,
866,Stress Corrosion Cracking,3. MATERIALS SCIENCE & ENGINEERING,3.5 Structural Materials,3.5.4 Materials Degradation,
867,Hydrogen,3. MATERIALS SCIENCE & ENGINEERING,3.5 Structural Materials,3.5.4 Materials Degradation,
869,Image Analysis,2. COMPUTER SCIENCE & INFORMATION TECHNOLOGY,2.1 Artificial Intelligence & Machine Learning,2.1.3 Computer Vision & Image Processing,
870,Shape Analysis,9. INTERDISCIPLINARY & EMERGING FIELDS,9.1 Mathematics & Computational Sciences,9.1.2 Computational Mathematics,
871,Statistics On Manifolds,9. INTERDISCIPLINARY & EMERGING FIELDS,9.1 Mathematics & Computational Sciences,9.1.3 Statistics,
872,Privacy,2. COMPUTER SCIENCE & INFORMATION TECHNOLOGY,2.4 Networks & Security,2.4.4 Privacy & Trust,
873,Innovation Studies,9. INTERDISCIPLINARY & EMERGING FIELDS,"9.4 Science,  Technology & Society","9.4.3 Innovation Studies, ",
874,Governance,9. INTERDISCIPLINARY & EMERGING FIELDS,"9.4 Science,  Technology & Society, , ",,
875,Responsible Innovation,9. INTERDISCIPLINARY & EMERGING FIELDS,"9.4 Science,  Technology & Society","9.4.2 Ethics & Policy, ",
876,Futures Studies,9. INTERDISCIPLINARY & EMERGING FIELDS,"9.4 Science,  Technology & Society, , ",,
877,Sustainability Education,9. INTERDISCIPLINARY & EMERGING FIELDS,9.3 Engineering Education & Research,9.3.3 STEM Education,
878,In-situ Tem,3. MATERIALS SCIENCE & ENGINEERING,3.2 Materials Characterization,3.2.1 Microscopy & Imaging,
879,Electron Spectroscopy,3. MATERIALS SCIENCE & ENGINEERING,3.2 Materials Characterization,3.2.2 Spectroscopy,
880,Radiation-solid Interactions,7. CHEMICAL & NUCLEAR ENGINEERING,7.2 Nuclear Engineering,7.2.2 Radiation Effects,
881,Deep Learning,2. COMPUTER SCIENCE & INFORMATION TECHNOLOGY,2.1 Artificial Intelligence & Machine Learning,2.1.2 Deep Learning & Neural Networks,
883,Trustworthy Ai,2. COMPUTER SCIENCE & INFORMATION TECHNOLOGY,2.4 Networks & Security,2.4.4 Privacy & Trust,
884,Smart Materials And Structures,5. MECHANICAL & AEROSPACE ENGINEERING,5.1 Solid Mechanics & Materials,5.1.4 Smart Structures,
885,Earthquake Engineering,6. CIVIL & ENVIRONMENTAL ENGINEERING,6.1 Structural Engineering,6.1.2 Earthquake Engineering,
886,Sustainable Materials,6. CIVIL & ENVIRONMENTAL ENGINEERING,6.1 Structural Engineering,6.1.4 Construction Materials,
887,3d Concrete Printing,6. CIVIL & ENVIRONMENTAL ENGINEERING,6.1 Structural Engineering,6.1.4 Construction Materials,
889,Visualization,2. COMPUTER SCIENCE & INFORMATION TECHNOLOGY,2.6 Data Science & Analytics,2.6.4 Visualization,
890,Network Analysis,8. INDUSTRIAL & SYSTEMS ENGINEERING,8.2 Systems Engineering,8.2.3 Complex Systems,
891,Vehicle Crashworthiness,1. BIOMEDICAL & LIFE SCIENCES ENGINEERING,1.1 Biomedical Engineering,1.1.2 Biomechanics & Injury Science,
892,Sports Injuries,1. BIOMEDICAL & LIFE SCIENCES ENGINEERING,1.1 Biomedical Engineering,1.1.2 Biomechanics & Injury Science,
893,Scientific Computing,2. COMPUTER SCIENCE & INFORMATION TECHNOLOGY,2.6 Data Science & Analytics,2.6.3 Scientific Computing,
895,Secure Internet Of Things,2. COMPUTER SCIENCE & INFORMATION TECHNOLOGY,2.4 Networks & Security,2.4.2 Cybersecurity,
896,Structural Engineering,6. CIVIL & ENVIRONMENTAL ENGINEERING,6.1 Structural Engineering,,
897,Bridge Engineering,6. CIVIL & ENVIRONMENTAL ENGINEERING,6.1 Structural Engineering,6.1.1 Structural Analysis,
898,Condition Assessment,6. CIVIL & ENVIRONMENTAL ENGINEERING,6.5 Construction & Infrastructure,,
899,Digital Image Correlation,2. COMPUTER SCIENCE & INFORMATION TECHNOLOGY,2.1 Artificial Intelligence & Machine Learning,2.1.3 Computer Vision & Image Processing,
900,Terahertz,4. ELECTRICAL & ELECTRONICS ENGINEERING,4.1 Microelectronics & Nanoelectronics,,
901,Microwave,4. ELECTRICAL & ELECTRONICS ENGINEERING,4.3 Communications & Signal Processing,,
902,Millimeter-wave,4. ELECTRICAL & ELECTRONICS ENGINEERING,4.1 Microelectronics & Nanoelectronics,,
903,Diode,4. ELECTRICAL & ELECTRONICS ENGINEERING,4.1 Microelectronics & Nanoelectronics,4.1.1 Semiconductor Devices,
904,Microwave Circuits,4. ELECTRICAL & ELECTRONICS ENGINEERING,4.1 Microelectronics & Nanoelectronics,4.1.3 VLSI & Circuits,
905,Millimeter-wave Circuits,4. ELECTRICAL & ELECTRONICS ENGINEERING,4.1 Microelectronics & Nanoelectronics,4.1.3 VLSI & Circuits,
906,Micromachining,5. MECHANICAL & AEROSPACE ENGINEERING,5.4 Design & Manufacturing,5.4.2 Manufacturing Processes,
907,Mems,4. ELECTRICAL & ELECTRONICS ENGINEERING,4.1 Microelectronics & Nanoelectronics,,
908,Rf-mems,4. ELECTRICAL & ELECTRONICS ENGINEERING,4.1 Microelectronics & Nanoelectronics,,
910,Epidemiology,9. INTERDISCIPLINARY & EMERGING FIELDS,9.5 Health & Medical Applications,9.5.4 Public Health,
912,Social Networks,8. INDUSTRIAL & SYSTEMS ENGINEERING,8.2 Systems Engineering,8.2.3 Complex Systems,
914,Language Models,2. COMPUTER SCIENCE & INFORMATION TECHNOLOGY,2.1 Artificial Intelligence & Machine Learning,2.1.4 Natural Language Processing,
915,Mixed-signal Circuits,4. ELECTRICAL & ELECTRONICS ENGINEERING,4.1 Microelectronics & Nanoelectronics,4.1.3 VLSI & Circuits,
916,Electronic Design Automation,5. MECHANICAL & AEROSPACE ENGINEERING,5.4 Design & Manufacturing,5.4.4 CAD/CAM,
917,Condensed Matter Theory,9. INTERDISCIPLINARY & EMERGING FIELDS,9.2 Physics & Applied Physics,9.2.1 Condensed Matter Physics,
919,First-principles,3. MATERIALS SCIENCE & ENGINEERING,3.2 Materials Characterization,3.2.4 Computational Materials,
920,Multi-robot Systems,4. ELECTRICAL & ELECTRONICS ENGINEERING,4.5 Control Systems & Robotics,4.5.2 Robotics,
921,Multi-agent Systems,8. INDUSTRIAL & SYSTEMS ENGINEERING,8.1 Operations Research,,
922,Autonomous Driving,4. ELECTRICAL & ELECTRONICS ENGINEERING,4.5 Control Systems & Robotics,4.5.3 Autonomous Systems,
923,Colloidal Nanoparticles,3. MATERIALS SCIENCE & ENGINEERING,3.4 Polymers & Soft Matter,3.4.3 Colloids & Interfaces,
924,In-situ/operando Characterization,3. MATERIALS SCIENCE & ENGINEERING,3.2 Materials Characterization,3.2.3 In-situ Characterization,
925,Xafs,3. MATERIALS SCIENCE & ENGINEERING,3.2 Materials Characterization,3.2.2 Spectroscopy,
926,Serious Games,2. COMPUTER SCIENCE & INFORMATION TECHNOLOGY,2.7 CS Education & Research,2.7.2 Educational Technology,
928,Condensed Matter Physics,9. INTERDISCIPLINARY & EMERGING FIELDS,9.2 Physics & Applied Physics,9.2.1 Condensed Matter Physics,
929,Shape Memory Alloys,5. MECHANICAL & AEROSPACE ENGINEERING,5.1 Solid Mechanics & Materials,5.1.4 Smart Structures,
930,Orthopaedics,1. BIOMEDICAL & LIFE SCIENCES ENGINEERING,1.1 Biomedical Engineering,,
931,Structural Design,6. CIVIL & ENVIRONMENTAL ENGINEERING,6.1 Structural Engineering,6.1.1 Structural Analysis,
933,Cardiac Biology,1. BIOMEDICAL & LIFE SCIENCES ENGINEERING,1.4 Systems Biology & Bioinformatics,1.4.1 Systems Biology,
934,Signaling Networks,1. BIOMEDICAL & LIFE SCIENCES ENGINEERING,1.3 Tissue Engineering & Regenerative Medicine,1.3.4 Cell & Molecular Engineering,
935,Microscopy,3. MATERIALS SCIENCE & ENGINEERING,3.2 Materials Characterization,3.2.1 Microscopy & Imaging,
937,Science And Technology Studies,9. INTERDISCIPLINARY & EMERGING FIELDS,"9.4 Science,  Technology & Society","9.4.1 Technology & Society, ",
938,Laboratory Ethnography,9. INTERDISCIPLINARY & EMERGING FIELDS,"9.4 Science,  Technology & Society, , ",,
939,Construction Of Expertise,9. INTERDISCIPLINARY & EMERGING FIELDS,9.3 Engineering Education & Research,,
940,Studies Of Scientific Practice,9. INTERDISCIPLINARY & EMERGING FIELDS,"9.4 Science,  Technology & Society, , ",,
941,Computer Systems,2. COMPUTER SCIENCE & INFORMATION TECHNOLOGY,2.2 Computer Systems & Architecture,,
942,Energy-harvesting Sensors,4. ELECTRICAL & ELECTRONICS ENGINEERING,4.4 Power & Energy Systems,4.4.3 Renewable Energy,
943,Cell Signaling,1. BIOMEDICAL & LIFE SCIENCES ENGINEERING,1.3 Tissue Engineering & Regenerative Medicine,1.3.4 Cell & Molecular Engineering,
944,Tyrosine Phosphorylation,1. BIOMEDICAL & LIFE SCIENCES ENGINEERING,1.2 Biotechnology & Biomolecular Engineering,,
945,Engineering Sustainability,7. CHEMICAL & NUCLEAR ENGINEERING,7.3 Energy & Sustainability,,
946,Extracellular Matrix,1. BIOMEDICAL & LIFE SCIENCES ENGINEERING,1.3 Tissue Engineering & Regenerative Medicine,,
948,Complex Systems Theory,8. INDUSTRIAL & SYSTEMS ENGINEERING,8.2 Systems Engineering,8.2.3 Complex Systems,
949,Economics Of Information,9. INTERDISCIPLINARY & EMERGING FIELDS,9.6 Business & Economics Applications,,
950,Muscle,1. BIOMEDICAL & LIFE SCIENCES ENGINEERING,1.1 Biomedical Engineering,1.1.2 Biomechanics & Injury Science,
951,Computer Modeling,2. COMPUTER SCIENCE & INFORMATION TECHNOLOGY,2.6 Data Science & Analytics,2.6.3 Scientific Computing,
952,Imaging,1. BIOMEDICAL & LIFE SCIENCES ENGINEERING,1.1 Biomedical Engineering,1.1.1 Medical Imaging & Diagnostics,
954,Optical Fiber Communication,4. ELECTRICAL & ELECTRONICS ENGINEERING,4.2 Photonics & Optoelectronics,4.2.2 Optical Communications,
955,Optical Wireless Communications,4. ELECTRICAL & ELECTRONICS ENGINEERING,4.2 Photonics & Optoelectronics,4.2.2 Optical Communications,
956,Visible Light Communications,4. ELECTRICAL & ELECTRONICS ENGINEERING,4.2 Photonics & Optoelectronics,4.2.2 Optical Communications,
957,Optical,4. ELECTRICAL & ELECTRONICS ENGINEERING,4.2 Photonics & Optoelectronics,,
958,Systems And Synthetic Biology,1. BIOMEDICAL & LIFE SCIENCES ENGINEERING,1.2 Biotechnology & Biomolecular Engineering,1.2.3 Synthetic Biology,
959,Neonatal And Maternal Immunology,1. BIOMEDICAL & LIFE SCIENCES ENGINEERING,1.4 Systems Biology & Bioinformatics,1.4.3 Immunology & Immunoengineering,
962,Cps,4. ELECTRICAL & ELECTRONICS ENGINEERING,4.5 Control Systems & Robotics,4.5.4 Cyber-Physical Systems,
963,Emergency Medicine,1. BIOMEDICAL & LIFE SCIENCES ENGINEERING,1.1 Biomedical Engineering,1.1.4 Clinical Applications,
964,Pediatric Trauma,1. BIOMEDICAL & LIFE SCIENCES ENGINEERING,1.1 Biomedical Engineering,1.1.2 Biomechanics & Injury Science,
968,Molecular Imaging,1. BIOMEDICAL & LIFE SCIENCES ENGINEERING,1.1 Biomedical Engineering,1.1.1 Medical Imaging & Diagnostics,
969,Target Identification,1. BIOMEDICAL & LIFE SCIENCES ENGINEERING,1.2 Biotechnology & Biomolecular Engineering,1.2.1 Drug Delivery & Therapeutics,
971,Wash,6. CIVIL & ENVIRONMENTAL ENGINEERING,6.3 Water Resources & Environmental,6.3.2 Water Treatment,
972,Social Equity In Stem,9. INTERDISCIPLINARY & EMERGING FIELDS,9.3 Engineering Education & Research,9.3.3 STEM Education,
974,Rural Development,6. CIVIL & ENVIRONMENTAL ENGINEERING,,,
975,Financial Engineering,9. INTERDISCIPLINARY & EMERGING FIELDS,9.6 Business & Economics Applications,9.6.2 Financial Engineering,
976,Investment Management,9. INTERDISCIPLINARY & EMERGING FIELDS,9.6 Business & Economics Applications,9.6.2 Financial Engineering,
978,Asset Management,9. INTERDISCIPLINARY & EMERGING FIELDS,9.6 Business & Economics Applications,9.6.2 Financial Engineering,
979,Economic Analysis,9. INTERDISCIPLINARY & EMERGING FIELDS,9.6 Business & Economics Applications,9.6.3 Economic Analysis,
980,Laser,4. ELECTRICAL & ELECTRONICS ENGINEERING,4.2 Photonics & Optoelectronics,4.2.4 Laser Technology,
983,Photodiode,4. ELECTRICAL & ELECTRONICS ENGINEERING,4.1 Microelectronics & Nanoelectronics,4.1.1 Semiconductor Devices,
984,Photodetector,4. ELECTRICAL & ELECTRONICS ENGINEERING,4.1 Microelectronics & Nanoelectronics,4.1.1 Semiconductor Devices,
985,Human-ai/robot Interaction,8. INDUSTRIAL & SYSTEMS ENGINEERING,8.4 Human Factors & Ergonomics,8.4.4 Human-System Integration,
986,Molecular Modeling,3. MATERIALS SCIENCE & ENGINEERING,3.2 Materials Characterization,3.2.4 Computational Materials,
987,Chromatography,1. BIOMEDICAL & LIFE SCIENCES ENGINEERING,1.2 Biotechnology & Biomolecular Engineering,1.2.4 Bioprocessing & Bioseparations,
988,Econometrics,9. INTERDISCIPLINARY & EMERGING FIELDS,9.6 Business & Economics Applications,9.6.3 Economic Analysis,
989,Theory Of Computation,9. INTERDISCIPLINARY & EMERGING FIELDS,9.1 Mathematics & Computational Sciences,,
990,Industrial Organization,9. INTERDISCIPLINARY & EMERGING FIELDS,9.6 Business & Economics Applications,9.6.4 Industrial Organization,
992,Laser Processing Of Materials,4. ELECTRICAL & ELECTRONICS ENGINEERING,4.2 Photonics & Optoelectronics,4.2.4 Laser Technology,
993,Systems Engineering,8. INDUSTRIAL & SYSTEMS ENGINEERING,8.2 Systems Engineering,8.2.1 Systems Analysis,
994,Healthcare,9. INTERDISCIPLINARY & EMERGING FIELDS,9.5 Health & Medical Applications,9.5.2 Healthcare Systems,
995,Sdn,2. COMPUTER SCIENCE & INFORMATION TECHNOLOGY,2.4 Networks & Security,2.4.1 Networking,
997,Thermal Sciences,5. MECHANICAL & AEROSPACE ENGINEERING,5.2 Fluid Mechanics & Thermal Sciences,,
999,Material Thermophysics,9. INTERDISCIPLINARY & EMERGING FIELDS,9.2 Physics & Applied Physics,9.2.1 Condensed Matter Physics,
1000,Nanoscale Heat Transport,5. MECHANICAL & AEROSPACE ENGINEERING,5.2 Fluid Mechanics & Thermal Sciences,5.2.2 Heat Transfer,
1002,Medical Simulation,1. BIOMEDICAL & LIFE SCIENCES ENGINEERING,1.1 Biomedical Engineering,1.1.3 Medical Devices & Instrumentation,
1003,Human-technology Interaction,8. INDUSTRIAL & SYSTEMS ENGINEERING,8.4 Human Factors & Ergonomics,8.4.4 Human-System Integration,
1005,Biofabrication,5. MECHANICAL & AEROSPACE ENGINEERING,5.4 Design & Manufacturing,5.4.2 Manufacturing Processes,
1006,Hydrogels,3. MATERIALS SCIENCE & ENGINEERING,3.4 Polymers & Soft Matter,3.4.2 Soft Materials,
1008,Uncertainty Quantification,8. INDUSTRIAL & SYSTEMS ENGINEERING,8.1 Operations Research,,
1009,Stochastic Computation,8. INDUSTRIAL & SYSTEMS ENGINEERING,8.1 Operations Research,8.1.2 Stochastic Systems,
1010,Smart Infrastructure Systems,6. CIVIL & ENVIRONMENTAL ENGINEERING,6.5 Construction & Infrastructure,6.5.2 Smart Infrastructure,
1011,Bayesian Theory,9. INTERDISCIPLINARY & EMERGING FIELDS,9.1 Mathematics & Computational Sciences,9.1.3 Statistics,
1012,Decision Theory,8. INDUSTRIAL & SYSTEMS ENGINEERING,8.1 Operations Research,8.1.4 Decision Analysis,
1013,Forecasting Theory,8. INDUSTRIAL & SYSTEMS ENGINEERING,8.1 Operations Research,,
1014,Probabilistic Forecasting,8. INDUSTRIAL & SYSTEMS ENGINEERING,8.1 Operations Research,,
1015,Stochastic Control,4. ELECTRICAL & ELECTRONICS ENGINEERING,4.5 Control Systems & Robotics,4.5.1 Control Systems,
1016,Software Reliability And Performance Analysis,2. COMPUTER SCIENCE & INFORMATION TECHNOLOGY,2.3 Software Engineering & Systems,2.3.1 Software Engineering,
1017,Transmission Electron Microscopy And Associated Techniques,3. MATERIALS SCIENCE & ENGINEERING,3.2 Materials Characterization,3.2.1 Microscopy & Imaging,
1019,Iii-nitride,4. ELECTRICAL & ELECTRONICS ENGINEERING,4.1 Microelectronics & Nanoelectronics,4.1.1 Semiconductor Devices,
1021,Ethics,9. INTERDISCIPLINARY & EMERGING FIELDS,"9.4 Science,  Technology & Society","9.4.2 Ethics & Policy, ",
1022,Environmental Sustainability,6. CIVIL & ENVIRONMENTAL ENGINEERING,6.3 Water Resources & Environmental,6.3.4 Climate & Sustainability,
1023,Integrated Circuits,4. ELECTRICAL & ELECTRONICS ENGINEERING,4.1 Microelectronics & Nanoelectronics,4.1.3 VLSI & Circuits,
1024,Mm-wave Circuits,4. ELECTRICAL & ELECTRONICS ENGINEERING,4.1 Microelectronics & Nanoelectronics,4.1.3 VLSI & Circuits,
1025,Integrated Antennas,4. ELECTRICAL & ELECTRONICS ENGINEERING,4.3 Communications & Signal Processing,,
1026,Silicon Photonics,4. ELECTRICAL & ELECTRONICS ENGINEERING,4.2 Photonics & Optoelectronics,4.2.1 Photonics,
1027,Graph Learning,2. COMPUTER SCIENCE & INFORMATION TECHNOLOGY,2.1 Artificial Intelligence & Machine Learning,2.1.2 Deep Learning & Neural Networks,
1029,Medical Informatics,9. INTERDISCIPLINARY & EMERGING FIELDS,9.5 Health & Medical Applications,9.5.3 Medical Informatics,
1030,Healthcare Systems,9. INTERDISCIPLINARY & EMERGING FIELDS,9.5 Health & Medical Applications,9.5.2 Healthcare Systems,
1031,Adversarial Machine Learning,2. COMPUTER SCIENCE & INFORMATION TECHNOLOGY,2.4 Networks & Security,2.4.2 Cybersecurity,
1032,Privacy-preserving Machine Learning,2. COMPUTER SCIENCE & INFORMATION TECHNOLOGY,2.4 Networks & Security,2.4.4 Privacy & Trust,
1033,Secure Computation,2. COMPUTER SCIENCE & INFORMATION TECHNOLOGY,2.4 Networks & Security,2.4.3 Cryptography,
1034,Flipping Frenemies,2. COMPUTER SCIENCE & INFORMATION TECHNOLOGY,2.4 Networks & Security,2.4.3 Cryptography,
1036,Environmental Engineering And Policy,6. CIVIL & ENVIRONMENTAL ENGINEERING,6.3 Water Resources & Environmental,6.3.3 Environmental Engineering,
1038,Photoacoustic Imaging,1. BIOMEDICAL & LIFE SCIENCES ENGINEERING,1.1 Biomedical Engineering,1.1.1 Medical Imaging & Diagnostics,
1039,Ultrasound,1. BIOMEDICAL & LIFE SCIENCES ENGINEERING,1.1 Biomedical Engineering,1.1.1 Medical Imaging & Diagnostics,
1043,Signal Processing,4. ELECTRICAL & ELECTRONICS ENGINEERING,4.3 Communications & Signal Processing,4.3.2 Signal Processing,
1044,Multi-armed Bandits,2. COMPUTER SCIENCE & INFORMATION TECHNOLOGY,2.1 Artificial Intelligence & Machine Learning,2.1.1 Core AI/ML,
1046,Federated Learning,2. COMPUTER SCIENCE & INFORMATION TECHNOLOGY,2.1 Artificial Intelligence & Machine Learning,2.1.1 Core AI/ML,
1047,Wireless,4. ELECTRICAL & ELECTRONICS ENGINEERING,4.3 Communications & Signal Processing,4.3.1 Wireless Communications,
1048,Trauma,1. BIOMEDICAL & LIFE SCIENCES ENGINEERING,1.1 Biomedical Engineering,1.1.2 Biomechanics & Injury Science,
1049,Post Mortem Radiology,1. BIOMEDICAL & LIFE SCIENCES ENGINEERING,1.1 Biomedical Engineering,1.1.1 Medical Imaging & Diagnostics,
1050,Life Saving Techniques,1. BIOMEDICAL & LIFE SCIENCES ENGINEERING,1.1 Biomedical Engineering,1.1.4 Clinical Applications,
1052,Human-automation Interaction,8. INDUSTRIAL & SYSTEMS ENGINEERING,8.4 Human Factors & Ergonomics,8.4.4 Human-System Integration,
1056,Peptides,1. BIOMEDICAL & LIFE SCIENCES ENGINEERING,1.2 Biotechnology & Biomolecular Engineering,1.2.2 Biomolecular Engineering,
1057,Electric Propulsion,5. MECHANICAL & AEROSPACE ENGINEERING,5.3 Aerospace Engineering,5.3.2 Propulsion,
1058,Plasma Physics,7. CHEMICAL & NUCLEAR ENGINEERING,7.2 Nuclear Engineering,7.2.4 Plasma Physics,
