CourseID,InstructorID,Semesters
48,10,"Spring 2024,Spring 2023,Spring 2022,Spring 2021,Spring 2020,Spring 2019,Spring 2018,Spring 2017,Spring 2016"
48,2,"Spring 2023,Spring 2022,Spring 2021,Spring 2019,Spring 2018,Spring 2017,Spring 2016"
49,10,"Spring 2020,Fall 2010"
51,27,Fall 2024
51,30,"Fall 2024,Fall 2022,Fall 2020,Fall 2018"
51,100,Fall 2024
51,9,"Spring 2024,Spring 2023,Spring 2022,Spring 2021,Spring 2020,Spring 2019,Spring 2017"
51,25,"Spring 2024,Spring 2023,Fall 2021,Spring 2021,Spring 2020"
51,35,"Spring 2024,Spring 2021"
51,26,"Spring 2024,Spring 2017,Spring 2016,Fall 2011,Fall 2010"
51,16,"Spring 2024,Fall 2017"
51,36,"Fall 2023,Fall 2021,Spring 2019,Spring 2017,Spring 2016"
51,13,"Spring 2023,Spring 2022,Spring 2021"
51,10,"Summer 2021,Summer 2020"
51,21,"Spring 2016,Spring 2013,Spring 2011"
51,17,Fall 2012
51,24,Spring 2011
51,20,"Spring 2011,Fall 2009"
52,18,"Fall 2024,Fall 2023,Fall 2022,Fall 2021,Fall 2020,Fall 2019,Fall 2018,Fall 2017,Fall 2016"
52,17,"Spring 2024,Spring 2023,Spring 2022,Spring 2021,Spring 2020,Spring 2019,Spring 2018,Fall 2016"
53,12,"Fall 2024,Fall 2023,Fall 2022,Fall 2021,Fall 2020"
54,17,"Fall 2024,Spring 2024,Fall 2023,Spring 2023,Fall 2022,Spring 2022,Fall 2021,Spring 2021,Fall 2020,Fall 2019,Fall 2018,Spring 2018,Fall 2017,Spring 2017,Fall 2016,Spring 2016,Fall 2015,Spring 2015,Fall 2014,Spring 2014,Fall 2013,Spring 2013,Fall 2012,Spring 2012,Fall 2011,Spring 2011,Fall 2010,Spring 2010,Fall 2009"
54,36,"Fall 2024,Spring 2024,Fall 2023,Spring 2023,Fall 2022,Spring 2022,Fall 2021,Spring 2021,Fall 2020,Spring 2020,Fall 2019,Spring 2019,Fall 2018,Spring 2018,Fall 2017,Spring 2017,Fall 2016"
54,18,"Fall 2024,Spring 2024,Fall 2023,Spring 2023,Fall 2022,Spring 2022,Fall 2021,Spring 2021,Fall 2020,Spring 2020,Fall 2019,Spring 2019,Spring 2018,Fall 2017,Spring 2017,Fall 2016,Spring 2016,Fall 2015,Spring 2015,Fall 2014,Spring 2014,Fall 2013,Spring 2013,Fall 2012,Spring 2012,Fall 2011,Spring 2011,Fall 2010"
54,11,"Fall 2024,Spring 2024,Fall 2023,Spring 2023,Fall 2022,Spring 2022,Fall 2021,Spring 2021,Fall 2020,Spring 2020,Fall 2019,Spring 2019,Fall 2018,Spring 2018,Fall 2017,Spring 2017,Spring 2016"
54,2,"Fall 2024,Fall 2023,Fall 2022,Fall 2021,Fall 2020,Fall 2019,Spring 2018,Fall 2017,Spring 2017,Fall 2016,Spring 2016,Fall 2015,Spring 2015,Fall 2014,Spring 2014,Fall 2013,Spring 2013,Fall 2012,Spring 2012,Fall 2011,Spring 2011,Fall 2010,Spring 2010,Fall 2009"
54,20,"Fall 2024,Spring 2024,Fall 2023,Spring 2023,Fall 2022,Spring 2022,Fall 2021,Spring 2021,Fall 2020,Spring 2020,Fall 2019,Spring 2019,Fall 2018,Spring 2018,Fall 2017,Spring 2017,Fall 2016,Spring 2016,Fall 2015,Spring 2015,Fall 2014,Spring 2014,Fall 2013,Spring 2013,Fall 2012,Spring 2012,Fall 2011,Spring 2011,Fall 2010,Spring 2010,Fall 2009"
54,6,"Fall 2024,Spring 2024,Fall 2023,Spring 2023,Fall 2022,Spring 2022,Fall 2021,Spring 2021,Fall 2020,Spring 2020,Fall 2019"
54,27,"Fall 2024,Spring 2024,Fall 2023,Spring 2023,Fall 2022,Spring 2022,Fall 2021,Spring 2021,Fall 2020,Spring 2020,Fall 2019,Fall 2018,Spring 2018,Fall 2017,Spring 2017,Fall 2016,Spring 2016,Fall 2015,Spring 2015,Fall 2014,Spring 2014,Fall 2013,Spring 2013,Fall 2012,Spring 2012,Fall 2011,Spring 2011,Fall 2010,Spring 2010,Fall 2009"
54,26,"Fall 2024,Spring 2024,Fall 2023,Spring 2023,Fall 2022,Spring 2022,Fall 2021,Spring 2021,Fall 2020,Spring 2020,Fall 2019,Spring 2019,Fall 2018,Spring 2018,Fall 2017,Spring 2017,Fall 2016,Spring 2016,Fall 2015,Spring 2015,Fall 2014,Spring 2014,Fall 2013,Spring 2013,Fall 2012,Spring 2012,Fall 2011,Spring 2011,Fall 2010,Spring 2010,Fall 2009"
54,29,"Fall 2024,Spring 2024,Fall 2023,Spring 2023,Fall 2022,Spring 2022,Fall 2021,Spring 2021,Fall 2020,Spring 2020,Fall 2019,Spring 2019,Fall 2018,Spring 2018,Fall 2017,Spring 2017,Fall 2016,Spring 2016,Fall 2015,Spring 2015,Fall 2014,Spring 2014,Fall 2013,Spring 2013,Fall 2012,Spring 2012,Fall 2011,Spring 2011,Fall 2010,Spring 2010"
54,21,"Fall 2024,Spring 2024,Fall 2023,Spring 2023,Fall 2022,Spring 2022,Fall 2021,Spring 2021,Fall 2020,Spring 2020,Fall 2019,Spring 2019,Fall 2018,Spring 2018,Fall 2017,Spring 2017,Fall 2016,Spring 2016,Fall 2015,Spring 2015,Fall 2014,Spring 2014,Fall 2013,Spring 2013,Fall 2012,Spring 2012,Fall 2011,Spring 2011,Spring 2010"
54,16,"Fall 2024,Spring 2024,Fall 2023,Spring 2023,Fall 2022,Spring 2022,Fall 2021,Spring 2021,Fall 2020,Spring 2020,Fall 2019,Spring 2019,Fall 2018,Spring 2018,Fall 2017"
54,23,"Fall 2024,Spring 2024,Fall 2023,Spring 2023,Fall 2022,Spring 2022,Fall 2021,Spring 2021,Fall 2020,Spring 2020,Fall 2019,Spring 2019,Fall 2018"
54,7,"Fall 2024,Spring 2024,Fall 2023,Spring 2023,Fall 2022,Spring 2022,Fall 2021,Spring 2021,Fall 2020,Spring 2020,Fall 2019,Spring 2019,Spring 2018,Fall 2017,Spring 2017,Fall 2016,Spring 2016,Fall 2015,Spring 2015,Fall 2014,Spring 2014,Fall 2013,Spring 2013,Fall 2012,Spring 2012,Spring 2011"
54,49,"Fall 2024,Spring 2024,Fall 2023,Spring 2023,Fall 2022,Spring 2022,Fall 2021,Spring 2021,Fall 2020,Spring 2020,Fall 2019,Spring 2019,Spring 2018,Fall 2017"
54,285,"Fall 2024,Spring 2024,Fall 2023,Spring 2023,Fall 2022,Spring 2022,Fall 2021,Spring 2021,Fall 2020,Spring 2020,Fall 2019,Spring 2019,Fall 2017"
54,15,"Fall 2024,Fall 2023,Fall 2022,Fall 2021,Fall 2020,Fall 2019,Spring 2018,Fall 2017,Spring 2017,Fall 2016,Spring 2016,Fall 2015,Spring 2015,Fall 2014,Spring 2014,Fall 2013,Spring 2013,Fall 2012,Spring 2012,Fall 2011,Spring 2011"
54,24,"Fall 2024,Fall 2023,Fall 2022,Fall 2021,Spring 2018,Fall 2017,Spring 2017,Fall 2016,Spring 2016,Fall 2015,Spring 2015,Fall 2014,Spring 2014,Fall 2013,Spring 2013,Fall 2012,Spring 2012,Fall 2011,Spring 2011,Fall 2010,Spring 2010,Fall 2009"
54,25,"Fall 2024,Spring 2024,Fall 2023,Spring 2023,Fall 2022,Spring 2022,Fall 2021,Spring 2021,Spring 2020"
54,12,"Fall 2024,Spring 2024,Fall 2023,Spring 2023,Fall 2022,Spring 2022,Fall 2020"
54,33,"Fall 2024,Spring 2024,Fall 2023,Fall 2022"
54,1,"Fall 2024,Spring 2024,Fall 2023"
54,30,"Fall 2024,Fall 2023,Spring 2018,Spring 2017"
54,10,"Fall 2024,Spring 2024,Fall 2023,Spring 2023,Spring 2022,Spring 2021,Spring 2020,Spring 2018,Fall 2017,Spring 2017,Fall 2016,Spring 2016,Fall 2015,Spring 2015,Fall 2014,Spring 2014,Spring 2013"
54,281,"Fall 2024,Fall 2023"
54,9,"Fall 2024,Spring 2024,Fall 2023,Spring 2023,Spring 2022,Spring 2021,Spring 2020"
54,14,Fall 2024
54,4,"Spring 2024,Fall 2023,Spring 2023,Spring 2022,Spring 2021,Spring 2020"
54,195,"Spring 2024,Spring 2023,Spring 2022,Spring 2021,Spring 2020,Fall 2019"
54,5,Spring 2018
54,274,"Fall 2013,Fall 2012,Fall 2011,Fall 2010,Fall 2009"
55,25,Fall 2024
56,24,Fall 2024
57,21,"Fall 2024,Spring 2024,Spring 2023"
57,26,"Fall 2021,Fall 2020,Fall 2019,Spring 2018"
58,24,"Fall 2024,Spring 2022,Fall 2017,Spring 2016,Fall 2013,Fall 2010"
59,9,"Fall 2024,Summer 2024,Spring 2024,Fall 2023,Summer 2023,Spring 2023,Fall 2022,Summer 2022,Spring 2022,Fall 2021,Summer 2021,Spring 2021,Fall 2020,Spring 2020,Fall 2019,Spring 2019"
59,13,"Fall 2024,Summer 2024,Spring 2024,Fall 2023,Summer 2023,Spring 2023,Fall 2022,Summer 2022,Spring 2022,Fall 2021,Summer 2021,Spring 2021,Fall 2020,Summer 2020,Spring 2020,Fall 2019,Summer 2019,Spring 2019,Fall 2018,Summer 2018,Spring 2018,Fall 2017,Summer 2017,Spring 2017,Fall 2016,Summer 2016,Spring 2016,Fall 2015,Summer 2015,Spring 2015,Fall 2014,Summer 2014,Spring 2014,Fall 2013,Summer 2013,Spring 2013,Fall 2012,Summer 2012,Spring 2012,Fall 2011,Summer 2011,Spring 2011,Fall 2010,Summer 2010,Spring 2010,Fall 2009"
59,33,"Fall 2024,Spring 2024,Fall 2023"
59,164,"Fall 2024,Fall 2023,Summer 2019,Summer 2018,Summer 2017,Summer 2016,Summer 2015,Summer 2014,Summer 2013,Summer 2012,Summer 2011,Summer 2010"
59,27,"Fall 2024,Summer 2024,Spring 2024,Fall 2023,Summer 2023,Spring 2023,Fall 2022,Summer 2022,Spring 2022,Fall 2021,Summer 2021,Spring 2021,Fall 2020,Summer 2020,Spring 2020,Fall 2019,Summer 2019,Spring 2019,Fall 2018,Summer 2018,Spring 2018,Fall 2017,Summer 2017,Spring 2017,Fall 2016,Summer 2016,Spring 2016,Fall 2015,Summer 2015,Spring 2015,Fall 2014,Summer 2014,Spring 2014,Fall 2013,Summer 2013,Spring 2013,Fall 2012,Summer 2012,Spring 2012,Fall 2011,Summer 2011,Spring 2011,Fall 2010,Summer 2010,Spring 2010,Fall 2009"
59,29,"Fall 2024,Summer 2024,Spring 2024,Fall 2023,Summer 2023,Spring 2023,Fall 2022,Summer 2022,Spring 2022,Fall 2021,Summer 2021,Spring 2021,Fall 2020,Summer 2020,Spring 2020,Fall 2019,Summer 2019,Spring 2019,Fall 2018,Summer 2018,Spring 2018,Fall 2017,Summer 2017,Spring 2017,Fall 2016,Summer 2016,Spring 2016,Fall 2015,Summer 2015,Spring 2015,Fall 2014,Summer 2014,Spring 2014,Fall 2013,Summer 2013,Spring 2013,Fall 2012,Summer 2012,Spring 2012,Fall 2011,Summer 2011,Spring 2011,Fall 2010,Summer 2010,Spring 2010,Fall 2009"
59,20,"Fall 2024,Summer 2024,Spring 2024,Fall 2023,Summer 2023,Spring 2023,Fall 2022,Summer 2022,Spring 2022,Fall 2021,Summer 2021,Spring 2021,Fall 2020,Summer 2020,Spring 2020,Fall 2019,Summer 2019,Spring 2019,Fall 2018,Summer 2018,Spring 2018,Fall 2017,Summer 2017,Spring 2017,Fall 2016,Summer 2016,Spring 2016,Fall 2015,Summer 2015,Spring 2015,Fall 2014,Summer 2014,Spring 2014,Fall 2013,Summer 2013,Spring 2013,Fall 2012,Summer 2012,Spring 2012,Fall 2011,Summer 2011,Spring 2011,Fall 2010,Summer 2010,Spring 2010,Fall 2009"
59,26,"Fall 2024,Summer 2024,Spring 2024,Fall 2023,Summer 2023,Spring 2023,Fall 2022,Summer 2022,Spring 2022,Fall 2021,Summer 2021,Spring 2021,Fall 2020,Summer 2020,Spring 2020,Fall 2019,Summer 2019,Spring 2019,Fall 2018,Summer 2018,Spring 2018,Fall 2017,Summer 2017,Spring 2017,Fall 2016,Summer 2016,Spring 2016,Fall 2015,Summer 2015,Spring 2015,Fall 2014,Summer 2014,Spring 2014,Fall 2013,Summer 2013,Spring 2013,Fall 2012,Summer 2012,Spring 2012,Fall 2011,Summer 2011,Spring 2011,Fall 2010,Summer 2010,Spring 2010,Fall 2009"
59,21,"Fall 2024,Summer 2024,Spring 2024,Fall 2023,Summer 2023,Spring 2023,Fall 2022,Summer 2022,Spring 2022,Fall 2021,Summer 2021,Spring 2021,Fall 2020,Summer 2020,Spring 2020,Fall 2019,Summer 2019,Spring 2019,Fall 2018,Summer 2018,Spring 2018,Fall 2017,Summer 2017,Spring 2017,Fall 2016,Summer 2016,Spring 2016,Fall 2015,Summer 2015,Spring 2015,Fall 2014,Summer 2014,Spring 2014,Fall 2013,Summer 2013,Spring 2013,Fall 2012,Summer 2012,Spring 2012,Fall 2011,Summer 2011,Spring 2011,Fall 2010,Summer 2010,Spring 2010,Fall 2009"
59,11,"Fall 2024,Summer 2024,Spring 2024,Fall 2023,Summer 2023,Spring 2023,Fall 2022,Summer 2022,Spring 2022,Fall 2021,Summer 2021,Spring 2021,Fall 2020,Summer 2020,Spring 2020,Fall 2019,Summer 2019,Spring 2019"
59,36,"Fall 2024,Summer 2024,Spring 2024,Fall 2023,Summer 2023,Spring 2023,Fall 2022,Summer 2022,Spring 2022,Fall 2021,Summer 2021,Spring 2021,Fall 2020,Summer 2020,Spring 2020,Fall 2019,Summer 2019,Spring 2019,Fall 2018,Summer 2018"
59,6,"Fall 2024,Summer 2024,Spring 2024,Fall 2023,Summer 2023,Spring 2023,Fall 2022,Summer 2022,Spring 2022,Fall 2021,Summer 2021,Spring 2021,Fall 2020,Summer 2020,Spring 2020,Fall 2019,Summer 2019,Spring 2019,Fall 2018,Summer 2018"
59,16,"Fall 2024,Summer 2024,Spring 2024,Fall 2023,Summer 2023,Spring 2023,Fall 2022,Summer 2022,Spring 2022,Fall 2021,Summer 2021,Spring 2021,Fall 2020,Summer 2020,Spring 2020,Fall 2019"
59,24,"Fall 2024,Summer 2024,Spring 2024,Fall 2023,Summer 2023,Spring 2023,Fall 2022,Summer 2022,Spring 2022,Fall 2021,Summer 2021,Spring 2021,Fall 2020,Summer 2020,Spring 2020,Fall 2019,Summer 2019,Spring 2019,Fall 2018,Summer 2018,Spring 2018,Fall 2017,Summer 2017,Spring 2017,Fall 2016,Summer 2016,Spring 2016,Fall 2015,Summer 2015,Spring 2015,Fall 2014,Summer 2014,Spring 2014,Fall 2013,Summer 2013,Spring 2013,Fall 2012,Summer 2012,Spring 2012,Fall 2011,Summer 2011,Spring 2011,Fall 2010,Summer 2010,Spring 2010,Fall 2009"
59,15,"Fall 2024,Summer 2024,Spring 2024,Fall 2023,Summer 2023,Spring 2023,Fall 2022,Summer 2022,Spring 2022,Fall 2021,Summer 2021,Spring 2021,Fall 2020,Summer 2020,Spring 2020,Fall 2019,Summer 2019,Spring 2019,Fall 2018,Summer 2018,Spring 2018,Fall 2017,Summer 2017,Spring 2017,Fall 2016,Summer 2016,Spring 2016,Fall 2015,Summer 2015,Spring 2015,Fall 2014,Summer 2014,Spring 2014,Fall 2013,Summer 2013,Spring 2013,Fall 2012,Summer 2012,Spring 2012,Fall 2011,Summer 2011,Spring 2011,Fall 2010,Summer 2010,Spring 2010,Fall 2009"
59,7,"Fall 2024,Summer 2024,Spring 2024,Fall 2023,Summer 2023,Spring 2023,Fall 2022,Summer 2022,Spring 2022,Fall 2021,Summer 2021,Spring 2021,Fall 2020,Summer 2020,Spring 2020,Fall 2019,Summer 2019,Spring 2019,Fall 2018,Summer 2018,Spring 2018,Fall 2017,Summer 2017,Spring 2017,Fall 2016,Summer 2016,Spring 2016,Fall 2015,Summer 2015,Spring 2015,Fall 2014,Summer 2014,Spring 2014,Fall 2013,Summer 2013,Spring 2013,Fall 2012,Summer 2012,Spring 2012,Fall 2011,Summer 2011,Summer 2010"
59,14,"Fall 2024,Summer 2024,Spring 2024,Fall 2023,Summer 2023,Spring 2023,Fall 2022,Fall 2021,Spring 2021,Fall 2020"
59,49,"Fall 2024,Summer 2024,Spring 2024,Fall 2023,Summer 2023,Spring 2023,Fall 2022,Fall 2021,Spring 2021,Fall 2020"
59,12,"Fall 2024,Summer 2024,Spring 2024,Fall 2023,Summer 2023,Spring 2023,Fall 2022,Summer 2022,Fall 2021,Spring 2021,Fall 2020"
59,25,"Fall 2024,Summer 2024,Spring 2024,Fall 2023,Summer 2023,Spring 2023,Fall 2022,Spring 2022,Fall 2021"
59,30,"Fall 2024,Summer 2024,Spring 2024,Fall 2023,Summer 2023,Spring 2023,Fall 2022,Summer 2022,Spring 2022,Fall 2021,Summer 2021,Spring 2021"
59,40,"Fall 2024,Summer 2024,Spring 2024,Fall 2023,Summer 2023,Spring 2023,Fall 2022,Summer 2022,Spring 2022,Fall 2021"
59,8,"Fall 2024,Summer 2024,Spring 2024,Fall 2023,Summer 2023,Spring 2023,Fall 2022,Summer 2022,Spring 2022,Fall 2021,Summer 2021,Spring 2021,Fall 2020,Spring 2020,Spring 2019"
59,281,"Spring 2024,Spring 2023,Summer 2022,Spring 2022,Fall 2021,Summer 2021,Spring 2021,Fall 2020,Summer 2020,Spring 2020,Fall 2019,Summer 2019,Spring 2019,Fall 2018,Summer 2018,Spring 2018,Fall 2017,Summer 2017,Spring 2017,Fall 2016"
59,17,"Spring 2024,Spring 2023,Spring 2022,Fall 2021,Summer 2021,Spring 2021,Fall 2020,Summer 2020,Spring 2020,Fall 2019,Summer 2019,Spring 2019,Fall 2018,Summer 2018,Spring 2018,Fall 2017,Summer 2017,Spring 2017,Fall 2016,Summer 2016,Spring 2016,Fall 2015,Summer 2015,Spring 2015,Fall 2014,Summer 2014,Spring 2014,Fall 2013,Summer 2013,Spring 2013,Fall 2012,Summer 2012,Spring 2012,Fall 2011,Summer 2011,Spring 2011,Fall 2010,Summer 2010,Spring 2010,Fall 2009"
59,18,"Spring 2024,Spring 2023,Spring 2022,Fall 2021,Summer 2021,Spring 2021,Fall 2020,Summer 2020,Spring 2020,Fall 2019,Summer 2019,Spring 2019,Fall 2018,Summer 2018,Spring 2018,Fall 2017,Summer 2017,Spring 2017,Fall 2016,Summer 2016,Spring 2016,Fall 2015,Summer 2015,Spring 2015,Fall 2014,Summer 2014,Spring 2014,Fall 2013,Summer 2013,Spring 2013,Fall 2012,Summer 2012,Spring 2012,Fall 2011,Summer 2011,Spring 2011,Fall 2010,Summer 2010,Spring 2010,Fall 2009"
59,274,"Spring 2024,Spring 2023,Spring 2022,Fall 2021,Spring 2021,Fall 2020,Summer 2020,Spring 2020,Fall 2019,Summer 2019,Spring 2019,Fall 2018,Summer 2018,Spring 2018,Fall 2017,Summer 2017,Spring 2017,Fall 2016,Summer 2016,Spring 2016,Fall 2015,Summer 2015,Spring 2015,Fall 2014,Summer 2014,Spring 2014,Fall 2013,Summer 2013,Spring 2013,Fall 2012,Summer 2012,Spring 2012,Fall 2011,Summer 2011,Spring 2011,Fall 2010,Summer 2010,Spring 2010,Fall 2009"
59,2,"Summer 2021,Summer 2020,Summer 2019,Summer 2018,Summer 2017,Summer 2016,Summer 2015,Summer 2014,Summer 2013,Summer 2012,Summer 2011,Summer 2010"
59,10,"Summer 2021,Summer 2020,Summer 2019,Summer 2018,Summer 2017,Summer 2016,Summer 2015,Summer 2014,Summer 2013,Summer 2012,Summer 2011,Summer 2010"
59,5,"Summer 2018,Spring 2018,Fall 2017,Summer 2017,Spring 2017,Fall 2016"
60,10,"Spring 2024,Spring 2023,Spring 2022,Spring 2021,Spring 2020,Spring 2019,Spring 2018,January 2018,Spring 2017,January 2017,Spring 2016,January 2016"
60,2,"Spring 2023,Spring 2022,Spring 2021,Spring 2019,Spring 2018,January 2018,Spring 2017,January 2017,Spring 2016,January 2016"
61,20,"Spring 2024,Spring 2023,Spring 2022"
62,16,"Spring 2024,Spring 2023,Spring 2022,Spring 2021"
62,21,"Fall 2019,Fall 2018,Fall 2017,Fall 2016,Fall 2015,Fall 2014,Fall 2013,Fall 2012,Fall 2011,Fall 2010,Fall 2009"
63,10,"Spring 2024,Spring 2023,Spring 2022"
63,18,Spring 2024
63,14,Fall 2020
63,11,Spring 2020
63,16,Fall 2019
63,17,"Fall 2018,Spring 2018,Spring 2017,Spring 2016,Spring 2015,Spring 2014,Spring 2013,Spring 2012,Spring 2011"
63,27,"Spring 2018,Spring 2017,Spring 2016"
63,7,"Spring 2013,Spring 2012,Spring 2011"
63,26,Spring 2010
64,14,Spring 2024
64,16,"Spring 2024,Spring 2023"
64,25,"Spring 2023,Spring 2022,Spring 2021"
64,27,"Spring 2022,Spring 2021"
64,24,"Spring 2021,Spring 2020,Spring 2019,Spring 2018,Spring 2017,Spring 2016,Spring 2015,Spring 2014,Spring 2013,Spring 2012,Spring 2011"
64,2,Spring 2021
64,20,"Spring 2013,Spring 2012,Spring 2011"
65,11,"Fall 2024,Spring 2024,Spring 2023,Summer 2019,Summer 2018"
65,12,Fall 2024
65,20,"Spring 2024,Spring 2023,Fall 2022,Spring 2022,Fall 2021,Summer 2019,Summer 2018,Summer 2017,Summer 2016,Summer 2015,Summer 2014,Summer 2013,Summer 2012,Summer 2011,Summer 2010"
65,27,"Spring 2024,Spring 2023,Spring 2022,Fall 2019,Summer 2019,Summer 2018,Spring 2018,Summer 2017,Spring 2017,Summer 2016,Spring 2016,Summer 2015,Spring 2015,Summer 2014,Spring 2014,Summer 2013,Summer 2012,Summer 2011,Summer 2010"
65,13,"Spring 2024,Spring 2023,Fall 2022,Fall 2021"
65,33,"Spring 2024,Fall 2023"
65,10,"Fall 2022,Fall 2021,Summer 2019,Summer 2018,Summer 2017,Summer 2016,Summer 2015,Summer 2014,Summer 2013,Summer 2012,Summer 2011,Summer 2010"
65,29,"Spring 2021,Summer 2019,Summer 2018,Spring 2018,Fall 2017,Summer 2017,Spring 2017,Fall 2016,Summer 2016,Spring 2016,Fall 2015,Summer 2015,Spring 2015,Fall 2014,Summer 2014,Spring 2014,Fall 2013,Summer 2013,Spring 2013,Fall 2012,Summer 2012,Spring 2012,Fall 2011,Summer 2011,Spring 2011,Fall 2010,Summer 2010,Spring 2010,Fall 2009"
65,24,"Fall 2020,Summer 2019,Summer 2018,Summer 2017,Summer 2016,Summer 2015,Summer 2014,Summer 2013,Summer 2012,Summer 2011,Summer 2010"
65,164,"Summer 2019,Summer 2018,Summer 2017,Summer 2016,Summer 2015,Summer 2014,Summer 2013,Summer 2012,Summer 2011,Summer 2010"
65,2,"Summer 2019,Summer 2018,Summer 2017,Summer 2016,Summer 2015,Summer 2014,Summer 2013,Summer 2012,Summer 2011,Summer 2010"
65,7,"Summer 2019,Summer 2018,Fall 2017,Summer 2017,Fall 2016,Summer 2016,Fall 2015,Summer 2015,Summer 2014,Summer 2013,Summer 2012,Summer 2011,Summer 2010"
65,15,"Summer 2019,Summer 2018,Summer 2017,Summer 2016,Summer 2015,Summer 2014,Summer 2013,Summer 2012,Summer 2011,Summer 2010"
65,17,"Summer 2019,Summer 2018,Summer 2017,Summer 2016,Summer 2015,Summer 2014,Summer 2013,Summer 2012,Summer 2011,Summer 2010"
65,18,"Summer 2019,Summer 2018,Spring 2018,Summer 2017,Spring 2017,Summer 2016,Spring 2016,Summer 2015,Spring 2015,Summer 2014,Spring 2014,Summer 2013,Spring 2013,Summer 2012,Summer 2011,Summer 2010"
65,21,"Summer 2019,Summer 2018,Summer 2017,Summer 2016,Summer 2015,Summer 2014,Summer 2013,Summer 2012,Summer 2011,Summer 2010"
65,274,"Summer 2019,Summer 2018,Summer 2017,Summer 2016,Summer 2015,Summer 2014,Summer 2013,Summer 2012,Summer 2011,Summer 2010"
65,26,"Summer 2019,Spring 2019,Summer 2018,Summer 2017,Summer 2016,Summer 2015,Summer 2014,Summer 2013,Summer 2012,Summer 2011,Summer 2010"
65,30,Spring 2019
66,17,"Fall 2024,Spring 2024,Fall 2023,Spring 2023,Fall 2022,Spring 2022,Fall 2021,Spring 2021,Fall 2020,Spring 2020,Fall 2019,Spring 2019,Fall 2018,Spring 2018,Fall 2017,Spring 2017,Spring 2016,Spring 2015,Spring 2014"
66,27,"Spring 2013,Spring 2012,Spring 2011"
68,2,"Fall 2023,Fall 2022,Fall 2021,Fall 2020"
68,27,"Fall 2023,Fall 2022,Fall 2021,Fall 2020,Fall 2019,Fall 2018,Fall 2017,Fall 2016,Fall 2015,Fall 2014,Fall 2013"
68,18,"Fall 2011,Fall 2010,Fall 2009"
69,2,"Spring 2024,Spring 2018,Spring 2017,Spring 2016,Spring 2015,Spring 2014,Spring 2013,Spring 2012,Fall 2011,Spring 2011,Fall 2010,Spring 2010"
69,4,"Spring 2023,Spring 2022,Spring 2021,Spring 2020"
69,25,Spring 2019
69,27,Spring 2010
70,2,"Spring 2023,Spring 2022,Spring 2021"
70,14,"Spring 2023,Spring 2022,Spring 2021"
70,27,"Spring 2023,Spring 2022,Spring 2021"
70,26,"Spring 2022,Spring 2021"
71,2,"Fall 2024,Summer 2024,Fall 2023,Summer 2023,Fall 2022,Summer 2022,Fall 2021,Summer 2021,Fall 2020,Summer 2020,Fall 2019,Summer 2019,Fall 2018,Summer 2018,Fall 2017,Summer 2017,Fall 2016,Summer 2016,Fall 2015,Summer 2015,Fall 2014,Summer 2014,Fall 2013,Fall 2012,Fall 2011,Fall 2010,Fall 2009"
71,15,"Fall 2024,Fall 2023,Fall 2022,Fall 2021,Fall 2020,Fall 2019,Fall 2018,Fall 2017,Fall 2016,Fall 2015,Fall 2014,Fall 2013,Fall 2012,Fall 2011,Fall 2010,Fall 2009"
71,20,"Fall 2012,Fall 2011,Fall 2010,Fall 2009"
72,2,"Spring 2024,Spring 2023,Spring 2022,Spring 2021,Spring 2020,Spring 2019,Spring 2018,Spring 2017,Spring 2016,Spring 2015,Spring 2014,Spring 2013,Spring 2012,Spring 2011,Spring 2010"
72,4,Spring 2020
74,7,"Spring 2022,Fall 2019,Spring 2018,Spring 2016,Spring 2015,Spring 2014,Fall 2012,Fall 2011"
74,274,Fall 2009
75,2,"Spring 2023,Spring 2022"
75,14,"Spring 2023,Spring 2022"
75,27,"Spring 2023,Spring 2022"
75,26,Spring 2022
76,7,"Spring 2022,Fall 2019,Spring 2018,Spring 2016,Spring 2015,Spring 2014,Fall 2012,Fall 2011"
76,274,Fall 2009
77,4,"Fall 2024,Spring 2024,Fall 2023,Fall 2022,Fall 2021,Fall 2020"
77,11,"Spring 2023,Spring 2022,Spring 2021,Spring 2020,Spring 2019,Spring 2017,Spring 2016"
77,29,"Spring 2021,Spring 2020"
78,36,"Fall 2024,Fall 2023,Fall 2022,Fall 2021,Fall 2020,Spring 2020,Spring 2019,Spring 2018"
78,1,"Spring 2024,Spring 2023,Spring 2022,Spring 2021"
78,20,"Fall 2019,Fall 2018,Fall 2017,Spring 2017,Spring 2016,Spring 2015,Spring 2014"
78,5,Fall 2017
78,17,"Spring 2013,Spring 2012,Spring 2011,Spring 2010"
79,16,"Fall 2022,Fall 2021,Fall 2020,Fall 2019,Fall 2018,Fall 2017"
79,17,Fall 2012
80,18,"Fall 2023,Fall 2021,Fall 2019,Fall 2018,Fall 2017,Fall 2016"
81,10,Fall 2021
81,18,Fall 2010
82,20,"Spring 2024,Spring 2023,Spring 2022,Spring 2021,Spring 2020,Spring 2019,Spring 2018,Spring 2017,Spring 2015,Spring 2013,Spring 2011"
83,26,"Spring 2020,Fall 2017,Fall 2015,Spring 2014,Spring 2012,Spring 2010"
83,27,"Spring 2020,Fall 2017,Fall 2015,Spring 2014,Spring 2012,Spring 2010"
83,20,"Spring 2014,Spring 2010"
84,13,"Spring 2017,Spring 2011"
